"property_id","price"
"8dfa059401e1dca80ae65ae1",684998949.455266
"3e3f264cd0ac7a65ed2349a2",791914052.889364
"112dce80bf512f3f24391d23",648655573.882604
"ff25ded6333278149f8fb68f",600212108.754979
"d555b82c192794e87e9d536f",609472274.020831
"a787382d96ef9fce8f27bc70",758868482.616868
"8c3aa295f7bcfd9a43eb2037",755430442.960625
"13ac95652fb3cf6c43dafc66",754751053.371094
"42fc6a80b882c32f6264ac10",541983113.608766
"1e9c53e09220d689a0210ab9",485663332.398685
"3348706086aa3db5c92259c3",588915042.741617
"66d402a9b7d05f29282ddb00",650164799.685644
"cf88be51d6f31c10e5868ff7",624621877.490871
"30b3f38716be209a894b0942",629458098.941281
"0a5908a92d0ba3e36f54b1f3",658255268.59242
"dd206b6ea2d7f6555109ea39",675548923.143223
"c641febd8bc2ece3e4d2d8b6",771271555.806472
"c11fdc02a288af0572a2bca1",823985814.619799
"35dc60a65969b264ab283d6d",748184695.277747
"d9cb0f637cd4feaaaf8a21c0",744243480.531036
"7e8dfae9a5f1faf8afa706f7",545758900.531688
"a280fe7610c254b935c9dcfc",643597564.213745
"85524880fdc4e4daf90e96fd",673807188.635814
"f361109d06f6609c16724b39",688504529.211057
"3f6b2f0c0876c21755369cb6",722334246.028596
"de26819064a290ce78d8fcc1",691622899.377493
"91be1260a84ab7fa3521c495",769108894.123108
"18c8dc4549d38c918af2972e",792046876.328345
"782b0fb8641849c2c34291e6",741885583.387326
"54933f8b33a4fd6f031ed5be",733825411.816337
"953176c9a901b4f61c030432",801981858.998272
"357e2add3d68167a4f3ce15e",763126952.012518
"90332d50e91925eb9b614bef",642172541.157047
"11723d1d472bf1a3fdd8b72c",887617028.380929
"01f8b6799e2910f7769db175",777117009.879777
"a0d5001f7dd42d7f0c91d2a9",685131532.770639
"d4439c35bcb88e1490916c67",775510528.929746
"4a73dad0ff8a5262e8b07c4b",804463062.87631
"3dd8085a65f24b497ea59557",811776068.106343
"39ef085809bc80e32e7b6af6",835364809.642581
"b98ee16e8fd7d1c75a9da13c",759167247.605243
"16deb26bf740fa61e258f545",857979559.14461
"732a3bd457d7798e1fd892f6",758411194.666568
"1376058cb128a1c7729cd2e9",726526728.74461
"cac7e7c3e13af91bdc7107e8",911989151.894746
"9f3dfa6e1422f6aeac527c61",573687935.803886
"4dd3d1288ccb66ee4fb9c097",957393073.200046
"15fb97d6a43731d61e95d004",719411709.073392
"dac29573163315edf99e0e7a",746014731.741121
"b93f2864087d41c3c92d43c3",775175295.456347
"cd4656aed92f5c0a0b6b7c0c",775175295.456347
"556210496090b42ac10cf1b8",947559905.225879
"762979729fb21e56a32ed14e",947559905.225879
"ea935b76abe664d5e2c4736f",688504529.211057
"40e9ef1e7c6749b7a8d04ea9",664749606.47456
"058265732a484ac8d5497f5c",684481696.408852
"6f52ea8340cdd283f9a79720",702002700.377121
"cafe7c1ee67458e05c84d5fb",722334246.028596
"3f45ed2f08a2b03b738fbb5e",755097028.437657
"f203b18854b75c4564d7a17d",732393927.549459
"d5333f639d11bc3ab073ed72",540436357.925416
"c14f644116669a160446a945",558537499.131787
"de585856ff546e00a5a4672e",561806377.108493
"7a80663cae7c191b5d025fa0",551857495.887508
"71f80198e68fbba902650b1a",519746171.530997
"f3523e0626df8cea803ead0f",565494037.164568
"619abd5f978b1573761be86d",534809912.152662
"17a2323b855e93533a9f09f2",595081412.883329
"38e8630f2c05ea38e2257c21",549213549.873554
"1e3798d739f85ee0e5a314ca",547825743.117057
"46d0544f411bbfb6b452858c",593393699.12907
"605e7a71eecb13b23ffca0c1",694653510.38513
"7515b37b7ae7c62f3dafbe7d",605401407.440481
"28be121ada9c9303be802474",561227569.529848
"331d54f8a1bd3dabce73d6d9",613811324.469622
"22d167639ccaace593dffa31",456944380.595354
"36cd68fc3ffab79fcaa340ab",588419399.257247
"db924733e88c361cdfab874a",703862653.921927
"64eea2e9a13a8edfe8ac7027",581430692.378735
"97fe6eeed892111bfa20255b",560790043.259401
"b54e6757829ac95e2076d954",586888650.492559
"dd59b8122458557041903207",607240739.26279
"b35c58fc1c05a77433025318",647004438.089862
"c41964afa164d8b75f8dbe92",577356716.462851
"96b3ea80cce599b68f96f86e",618807350.383792
"a4bc87ad4f1ad97c0a63d843",638963132.428686
"16e62269e6aa2ea052d05f71",668319629.068316
"518b37b51f824fa0fb5075d3",508653088.096884
"e083d83369cbc93fb94842a1",613064400.343379
"57deff02895d5286eda10d89",612682408.035682
"7ed35835fbe694bc237abe38",615139500.689614
"b48efa9ddf36e85164354f26",582651524.715209
"5910c9b29a1025bada93a5e1",649060661.114664
"10a650e8cb5425c97f08f68a",682969125.573751
"9e0feca2ec3043ae6f840631",697067917.60446
"35ce37bbecac6b164fa21e6c",693177154.754681
"c4955010d066e013812a85ea",604867963.83629
"d5a83c31bec18d1c3eb9af7d",573914945.718971
"70217bd08583854329722821",666111298.466959
"28e748e7aa0a447731e06706",570126070.496498
"27929c0a3e0fd2d6d2969e03",582868533.484918
"5c5ea0d8bae75e0a5c88414f",592607958.564426
"2233f50cf7b04791cf1ddeaa",542356593.562989
"bf430621f17dcaf17fb91ac7",591760711.201056
"d8dc9de06461e0220bc55906",601142908.30302
"d988975f8c4e6ee8fd8dc1e1",749544881.051176
"bab884e0f99df269805e83a4",608158297.675021
"8fa9b20af1508af7a01e2267",841656178.111199
"b6f195d44ddbe10b78b97191",644125972.6387
"2ab0eeac4a228d5769fb4365",661849386.295586
"347a4deda03bfdde6d1c163d",534152779.192938
"17230f18b30b94606fea047d",502969628.454058
"eab4ae491bbbe7b8ab107229",476925502.82512
"07c753474a847bf2bccd55b7",599496498.305451
"b7ce05400f0261743073e072",608662363.683528
"4a33d213841d2af537aa967a",767142767.943164
"04eb0b590ce7483c615b043b",607392705.799546
"a01a51af09a3dc387a18b58c",591745781.656542
"270b930a9e22d5016ffa4019",936875751.034303
"5ed1320fe84a518e267ff537",655261630.516541
"f04b574dc221473cfd616e22",567337794.617442
"6f7e390aa6135019dc5a828f",603842917.262825
"776d4a19fb3852fe6dcd3ddb",568511044.617629
"b7f164b79658952248866c34",637073121.725142
"aafeff5826516e363471e439",510620289.851635
"eba6a2b80a17a846ae560ece",602524256.764434
"90e62f8656ae504bf6175e0d",676274157.920726
"dc4331d09a1e36baaa6bde53",612691642.479699
"372d67ccb9d251e290891f0a",669362384.967934
"a7801c67a0ddd71c50ba38d3",698402848.126105
"e4d6b81f169cab8ea0244d75",659311528.952365
"cd5c6655243a4be0912bc92a",791890581.666189
"f7a7281a19733251134364fc",850585868.472651
"a716ec25a219961fbe90f367",854898306.073108
"8bd45966c16d4eafb49ee2a2",864131942.827459
"baabbdaa5e8f69fc90d303c1",921790522.744084
"8bed46960db1b2a7954ffbcb",961874187.159567
"dbc123f9502159d660f375ca",909642973.897534
"a4683facc81ccda10e9ae388",953064016.062033
"3a576586fa1aac85c2ffb75b",900814675.884498
"b1fb98d0ba25b21c6647d423",921184058.719911
"97fa4be3ed93c37c048f507c",538519616.604525
"cf184cc576effe39c0f857b8",589310398.092817
"784f67fcb2d009d352740ed1",711051569.62771
"f4d6ce332121f814aa663fca",669982164.333879
"c87ae84ef029febca1e633e8",711901773.955468
"e876c6fd9c161861fb92ad5a",739512882.449603
"9047c4764f2c6b1a10b87e99",1055826712.67425
"234c94e9a248ae57bb5a0771",694469361.818104
"a49c2976ca4f24f3a6b622e3",722736838.098908
"ffc171cf73514bed077339a6",645154999.361351
"fba83f5feea2522888377066",578060998.054932
"1a593800d5785ecc36c25ead",784427567.507433
"ab157c9601861dc387a91b82",766938501.543783
"f87f8003f15b0fbc12609514",658535926.799088
"f44d035ea2b15b2c69d4da50",773682367.335734
"fc815b59cce7934f816f0502",734815992.402368
"32915b77ca68000ba9eed6d8",669840862.225353
"cb083fa7ff634f424a351840",728214859.433083
"4f3c7b9bc78f882f858b3d3a",674997403.11956
"53d33316e237830ad463a26b",721698342.90709
"f5d852e25d51377686c43bc8",718862231.249236
"64731b6eaf4fd2bb6c155013",762351884.161934
"dad7e45e4706ab2564ef9cf1",611034055.899788
"255914e9b13ad94efa6ed365",721655554.399612
"5a8950a64b4aea4ac13dad45",847319929.818038
"70f51b4abf26651111305b1b",694591423.099306
"8919ca18fff7571002e440ec",921056457.180473
"f776a4e0c8c82b3d29756b34",947559905.225879
"7ea4af39a7e577ffbd600f0d",664997020.637277
"45fc0d46c7a4df7ff6976fce",888854876.093382
"7cdcecc706fc7c79cce45b20",756489498.523446
"3503f56e09e639be4762ff2d",761121348.982364
"f70ac0d227db6f5333aa821e",722592680.031357
"20db610da64f80afc1621b12",615714482.160235
"c80ef212c870e2f20ed2234a",740274377.193958
"7dc68d5cac1b7fcdab35586e",732896760.253787
"a478fb93a131fee4119bb9f9",908085224.49113
"7749b2b534213ec7b536372b",734235118.084334
"43e59f5312e304fc21c1e052",953877881.523859
"82a7920524816f3db7f5a4ca",802578514.018347
"1a7e331d9ff88ae5efafa8ea",528369624.586026
"a57350d4c79a415137281cb7",505246826.878205
"f3a6132006d54d0e22a17e84",607285174.675058
"14caab87a129f51b2b70508e",792958571.269164
"ba2423d79744d763aa3744f8",834289226.788103
"1caac10c1121a795a172889b",565867703.029343
"40768729f2697b87ed6519d1",582807139.20034
"843234d3c6c20bb60a17fbee",804223863.075962
"cd2e4dff930a1c7a1a569992",532267238.810618
"5a6eab133b7e95155f6a9012",604037893.504914
"5bba6c40aeb129c433d2c58e",600323301.371237
"ad3c644b506498127c7beef1",734688293.33832
"a379656c49f4cb1cfc5b3f03",527111776.358388
"998c1a6ace613d8a7468ba5c",719777661.840417
"dd610d7ece83bb02dcd7a22f",651311684.87879
"539467d04a2b3e78c592b11b",623421879.21547
"e40fe4ac43cabe82c03dda59",713084410.092378
"5561eab714583013b422e7d4",682168978.340866
"d9110b2b5b1c02766da9e24e",720485660.352756
"c72cf05b93b9c290c063b08b",762822085.468331
"d71cc157c0c43935989009f5",775619034.048963
"4199eaa19ddf8ac436bb2ba3",789546394.669828
"d23d12bd86def2657038a481",850585868.472651
"ca438e13d8aa6285858da0aa",942025480.390436
"a173eb804f4bcf6bfe889417",854898306.073108
"9b3677d498c2ccf69c756ec7",947559905.225879
"f8c787390e4c6d2e99fc7c3d",536792318.642693
"a188aa896d1b4520ccd6b65f",509552889.776682
"9fa39c9eb4b10a20dda6c3c2",548398845.530015
"7bc9022fa1eadbd9ab39acd9",518441860.906915
"46f0731f62232b32eb733dc3",594581659.133593
"b6767d1e329ff5e28c42f632",680197795.699294
"abde4b06769fcb1d5577fa7f",712801290.849756
"1496d159d31717ce254f67a7",590195432.039625
"1470749d0d2551a93827e441",740174297.095581
"3ac517f74dbf8cdc8feadfe8",676802993.514368
"fc6616c62030a53d2aa46b12",670344002.962558
"8497f34947cb4c0ff18a0eaa",617666033.353627
"3b2936127f5a4684a1d3de22",594599408.468231
"dab58562904cd13a93d913e1",773854274.228597
"69d1e47b6bdc57512f1838a5",727582365.26119
"23c7f9a0534a4ae6a24e38a6",757274174.580479
"640e9fe41fb79ecba89d8951",823391111.923132
"31f6a25d56f3bb36386d07ae",787464327.297402
"bfb30ae71cdca27f5a5494c6",734801325.855604
"baacf0dbd690644d74f3a929",573062059.500932
"cdcb874d2e62220d12230632",835214002.767129
"1421bdbd9cf7572b799b732c",854519865.622872
"ee9e5adab1455d38edfcaa6e",910178080.418819
"1fae43a9450fae02919962b9",848489458.349791
"5f9ee280509afd55d24f39b7",770185204.607767
"82902f2082dd405ab538ff58",658225442.928393
"eae52c81f779a61f57cb5b58",869112778.55931
"4ec0aee1b202642d2739068b",797570265.074781
"f4c6c3210a3c2eb935c6d5bb",886358265.202146
"14a14706d405569501327924",505523770.862864
"146a5a4f3d111dc7b955ce42",756073442.062163
"99bdce7cdea643b0442976f5",788163629.851368
"733c7cdfd50db77066a67140",508929929.883755
"de328410e22767c66d919423",815445357.448517
"d0116b53467b3081664fb268",909720232.854517
"dc722ea5c4d62773f9fb6bbc",677204601.908054
"e84605e3aadd50b064c8eac3",818562645.653303
"31a3719e57ab1425e7267fad",685213358.588329
"34993717af3f861b9735df6e",667313104.070818
"543822711986a454cfd764e3",757426564.786696
"5bbc4ff9cc3ddacb39469e27",929425497.393987
"d7ced905983af0800c19b7fe",727438785.193756
"02d5bac2567ee9e19041ad42",746989699.817496
"f4897a8a0a911a2acfb8e8c7",854898306.073108
"4ba19ab08d1fe7f72d0dd37a",664741934.97337
"b7c07f8afe037d55bddb8e41",686847084.610237
"40b20b5a3a986802d64f7675",635990695.419958
"01fb5931cb55f5308382818e",884113476.606596
"7cd0c7174b957df1f004fc88",735312374.138672
"ca13bacbf6dc8d1b09fe4c67",730945765.111688
"0ed0dc77661be57aab63bc83",518865090.906634
"d03558acc19951a882bd568b",517434488.465426
"b8cca0d70fb46f3a31473e98",937933019.968808
"f665a58fa8eda69547c1a159",801834169.887189
"8aa5ae4637ba83e672cd3ab9",751267594.698156
"a6da1996f66e545041d920d6",876957395.33605
"b828609eff041a68fa243a12",787510885.991566
"3f39a260b81dd7de1dff2b31",642794233.940951
"40fd167916ff071afdc44792",793148432.089445
"6ca31945172976c3a11732c6",746049070.592388
"1437d1f1601d26a3dca7594f",816000609.47533
"ebab054e5f256bf4e382002a",947559905.225879
"0838d0df248d723da4e25ea9",791533370.512809
"7a134e45b9ebe710c6c6efe6",743099724.170002
"6e9c7f27d6b89c5f9696fae6",693104072.48938
"bd12c705950c46e679c34bf6",961874187.159567
"fa2c1092f17ce021964f8953",797976852.039152
"e3202b635974f7a3367c0ff9",789546394.669828
"49bdf0f970af03d83a57dcff",727438785.193756
"91af29fa680d8033188ffc39",785516800.641955
"cb626b981c0997d254388e76",623421879.21547
"155a8e4186d1626fdda4d0ee",857690238.615948
"d337476c2cfa780518523a6b",756212312.229208
"7c3ea8523ece273991a190da",785255081.346461
"674c02227165e1c7189c54e4",790402465.398775
"17056748001fd65cb961b384",717433154.072069
"f56bca5bebfc765162c8cae0",819208489.622957
"5f4b0ec9c7452b888b33c3e8",540510126.215814
"13dbc077e552640736267a49",620452080.786435
"cb645955c851790e83e696a7",565726099.058168
"649cca8c83352caf7442f20a",849759948.243935
"fc8836e71725949c5f3fa7f7",854711671.3098
"4f431d80287051ca323f2c08",681457557.001477
"42defcc69fa22e4c858f3c24",565726099.058168
"291a2f9022933c9d81311e81",565726099.058168
"d48a061a2040d851937413aa",611657150.364569
"55d2ad80322427ee3426dceb",606142736.225542
"8c41bfacbc1a6ab831b26fa8",565726099.058168
"c7214222fefdd8d2ad7f8f8f",790833610.361443
"b3d9a095c9c73004643c9e78",565726099.058168
"d49aeae19e13909e75dda2b6",612272581.8947
"dd10dcc52d2549df85f2a8ec",585300047.020568
"6732b448d2e4f32679f235ad",941562139.977921
"f08a5c2992cfee4c0910f68c",565726099.058168
"e3a62f080c25f404ca995e06",611800273.976227
"7634d584c3042533942e2dc0",579007877.454972
"ae58dee872922a9c678dbfcc",955991052.32849
"5ec01e911785dbd5b49b166c",503654565.2439
"9bc12d9c9ad95064412c3413",603330289.947924
"7acdaa0cee1ee62e15f4490b",674868627.005763
"d76d5b14d0acc5295b8057e2",817194807.880898
"32f3364ac1fabdd13db1cfe5",540803237.067036
"8cab957b322f1aba06bae4ad",706364267.609927
"e3dc8b417819e9afe3fc7d0d",675219967.120756
"c71fbecd8f7310c201adbf40",661710571.245929
"54c9bffcdc46819f67e4b3d1",698838013.959984
"4d94a2295f612b96264a0db8",667313104.070818
"874f4a836cb74be301e068cd",907608359.777916
"a18925f908acda4171bfbe36",761552409.507982
"a587c7419568288d68c46feb",739177608.956381
"19994da77ce4f2db3efe6660",512552478.362741
"9c4dece6127f1f3f3bc1e0f7",578821260.796235
"09c28a830f8093802384071c",727372048.337705
"5766f7cfab59c920081e3046",578821260.796235
"964b7d9de17c1ce396fb83fd",712149028.52797
"44f77a86369d6607753adc09",609995116.140164
"7f25471be85adf0baeb8ebbc",611612480.294276
"6859481703fb0cb34c1e564d",752123867.925658
"7ba0c14dce0cb09ef5735d9f",729554813.574955
"62cd6a29e98a5b7a5ad38050",729339745.445366
"9c6d7e6260e4fe83d43706d4",701315695.612923
"5dbcb55dbba823dc31b041f6",791914052.889364
"85abc5c0353c5b678f087824",750847382.725189
"56dd1bc39664f8e9f316851b",633562282.079312
"b23341faa7307d9d6009c6d8",581314840.138476
"2af941adae2e8dfd66542055",746369122.146544
"268f887f25d416dcd3c0c9c2",785460646.915782
"9ddc7272fe43f07035d3da63",967196434.019467
"4002635ca8b087877ad22d5b",1001385042.01931
"b515b1caa608ff42574e5a06",734369879.639074
"710542343cece039a279dbee",724586535.335611
"187a143dbd6d4bd81d6d9c32",702484395.631663
"26db92c003c8e67d92d88aaf",899276508.953578
"641ac8f4f60ae2b9cf6add93",749470209.249486
"784714647351cb6745c867b1",724586535.335611
"5fcf1e2ab4edf13ec844decf",664997020.637277
"2575d932e98c421bbb38b267",774452561.146001
"af9d2f5f62bf74a7fa9c74f4",589195976.618022
"4db8d529af9f718e6d81a85d",623421879.21547
"9a3368605e5f563e29182f3b",545894362.276293
"5ff696d8369101b6dc60e2ed",599272639.383202
"95ade3ab8dc04237acd6441a",600061223.619563
"607ed21e896eb5ffb50d5ead",718488143.044319
"40d9a852bbed67a6036c6d8b",692973571.120134
"97badba651a94721af5df3f0",775619034.048963
"b2f089146c30929c4836f0fb",714913103.684443
"936307e2f478c3ff7b9652e3",779599990.118162
"b6d5cb459999de084965e993",727218946.277111
"aeb66f808982c6308d891f55",533506641.961122
"cf8418c60f4e54dfa09b1e6e",448226003.677785
"1dcf71e8fbfef2c6534576df",775332404.113544
"c78b16f05ef58855da0d4f2f",680284324.026193
"19ecf1fc86396ada203c2a19",710017138.821323
"985fc7ab5aabf1831ce3d298",553922043.517876
"8aaeae6bcfcee5ad928ce28d",743313621.64121
"1a93cae134c79a43b13ce656",789546394.669828
"ffad647e8ee35eaea6378fb6",786028944.643513
"c21a3eaa136ef8a912ce7b74",509602267.715946
"fabe0f299a4e4bc6f51d54b9",506608139.569844
"5af99278b1091dca9b0b0332",849759948.243935
"3f0c845deec1c24472a35efd",806001849.241144
"c10f25fd39dd36287a6cde73",854711671.3098
"f37d31c512866b575780c4b7",953064016.062033
"5d34f871e5a5cb3a655a0b13",681457557.001477
"95bb852a958d7b16fd676e3c",941562139.977921
"24857a7a80d5f13a52eeb054",640065761.32254
"f9796e9d13fe1becef435e54",780034119.672461
"1c2739878e452a340a4e8972",884168370.617521
"698f3f1929a2dbbc69865b65",835236183.291326
"bc230105784ca8640e499ca2",642794233.940951
"622fdba953206a65224f2c82",626796042.560221
"6765fc17d98c08142d3d7757",814686657.096022
"6f35fcba4ffd6a58bce85892",654300491.930147
"d8654c08e95b39e3b4891cd9",768265169.093999
"33305df46dc2186c7e3f727e",819208489.622957
"0cec193a20d720af010383b1",791533370.512809
"734efe04fa6b326ae1d072e8",682648576.588433
"69190139558b2ef3eface18d",741352296.508784
"bb084299ad23f245d7cc5b69",773253629.21375
"d4c7b3372d70b898b167b92a",786028944.643513
"4a119b1bbf04b4bd6051c5b1",791890581.666189
"f844345b6224bc76bc3c6f91",689773214.293521
"052505ca8210e5e651fc0b63",732691580.819506
"5731cdf8cac0b8371d786c90",801834169.887189
"594d8d78af90086bf8cdf09c",824128922.803796
"fcaddcc78938f3a234dd2d3f",571745306.892885
"1574958978c9b5d23d9521b5",698651844.092447
"55902baa0ece72e2e8c869d6",760131990.897479
"46161effff173111bb6c3a32",734635401.984262
"b3fcd9cbfd485e4e1da6c89c",667400767.869723
"213ddc1761cd6b018349786a",702237593.469587
"be3b1df5f008636e14bec3fe",849840380.386304
"dd27922be5b6f730f8b4e058",573545095.477311
"cd2aeb1b2649ef421102def7",727150718.607906
"a226b4af016a772dc7e39ac8",649498429.731232
"dcef5b332fd31d0ed8d754f3",693544018.839011
"481492907baba4574d4a6f35",789546394.669828
"10e5e54ab66b58b3f41ec381",793004452.124884
"d48866a153ea0fd23a858cd6",762560778.032574
"d273a2075d28e343a657d9de",944920211.691998
"90a711f776d53cf654614649",815228273.770278
"f87c76eb5071c5b309e3ac3a",657321934.904624
"74df03749e60c216a3e1292f",660398750.846601
"03a84af05df0f577e09d60c1",670226713.21162
"78682041182f01ee4db04e8e",961874187.159567
"25c76b5a1da0c2d8158b3732",703450894.624574
"af8f09175265e1546200ff86",689347185.887478
"c8d4ffb290aa9cea002e8d67",585694447.858719
"cb89ad8156c3428ac80a4db3",667283601.444075
"7602cb1e6fef087d8ee81aac",669953952.166356
"00c75d59ed4777481a50cbd3",743369190.203801
"fd36cffb856c2a14982a5fa9",797778026.05081
"06ccfa37fa6b011ac38422de",515216958.850694
"257b533b6a66b40d0f097c55",619981353.198051
"736eef4bb36681acbcc3c41b",632819080.07506
"e1a4437b17f7bec650d8cd97",760760670.212489
"ecabfcb8ce9bb47ec3089c7e",760760670.212489
"a5a46af0c9fb5c0a03855660",603560394.975224
"920b50f4355cd2674ceee068",599856934.218173
"410e5af026805ec8088f2e71",642618693.149642
"efa0c01632d13ab59f629ab1",682160021.822534
"5965d19a68a8414b0419bc68",708540189.588644
"64955a117f2d9264eb59fa82",896574716.292262
"8cd46b5c9cbd056d3712f155",835236183.291326
"65f736c3fee3d14c31a57d1f",831991770.985614
"66e9c614882d58c022de7a2c",801834169.887189
"8c787c1e6161b18601e6d7de",640170911.481319
"29a115ba5b198689fce5f93b",559104767.556831
"de8ee990e70c8e5ad167dc89",723808045.97636
"0b65098a19c2fc1caa6577ed",789546394.669828
"70ea0403b722a1dae1ff9b18",786028944.643513
"5c77e242474e477513b60ad8",717242639.996973
"1655a92b20740a11a5889519",754918222.27408
"1709b1446b20b21482dd2d36",942025480.390436
"e5dba7fa0cfb81488b0c331e",678997852.19894
"d09dc3a3270073e5f1cb353c",791890581.666189
"368e740cb71b9175fe5b7b6a",819208489.622957
"b8a8ad4c0215077d3e5aa472",862721341.122971
"1f4a78e094987ce29f054fb8",561474550.212401
"aae3a99ac764b8e9bfc562cf",591027816.525342
"a63ecc5539e8725af4128cb5",559736942.761997
"a29e18f37ded2e901181d7d2",556917990.532806
"14ead7469d05e5eacce6a575",526420954.961201
"1cbf39c44f6b0fdbf9554845",539790377.394833
"9012294b64280c565a88a1d8",770647645.552087
