"property_id","price"
"d555b82c192794e87e9d536f",789501706.234136
"a787382d96ef9fce8f27bc70",927479922.413691
"8c3aa295f7bcfd9a43eb2037",719864427.863213
"13ac95652fb3cf6c43dafc66",474411087.109189
"42fc6a80b882c32f6264ac10",496825457.859306
"1e9c53e09220d689a0210ab9",413174988.651816
"3348706086aa3db5c92259c3",457254428.510227
"66d402a9b7d05f29282ddb00",496842701.891557
"cf88be51d6f31c10e5868ff7",553800306.848844
"30b3f38716be209a894b0942",406658645.106743
"0a5908a92d0ba3e36f54b1f3",587039559.182833
"dd206b6ea2d7f6555109ea39",545351683.767159
"c641febd8bc2ece3e4d2d8b6",690494378.949861
"c11fdc02a288af0572a2bca1",820458132.891823
"35dc60a65969b264ab283d6d",611888716.624281
"d9cb0f637cd4feaaaf8a21c0",921286080.056631
"7e8dfae9a5f1faf8afa706f7",438196431.95007
"a280fe7610c254b935c9dcfc",486421948.319632
"85524880fdc4e4daf90e96fd",453990807.502898
"f361109d06f6609c16724b39",610093717.856607
"3f6b2f0c0876c21755369cb6",713318618.358001
"de26819064a290ce78d8fcc1",582696889.224624
"91be1260a84ab7fa3521c495",787053205.734093
"18c8dc4549d38c918af2972e",783968713.181017
"782b0fb8641849c2c34291e6",492376811.555677
"54933f8b33a4fd6f031ed5be",644064741.411599
"953176c9a901b4f61c030432",730780242.33764
"357e2add3d68167a4f3ce15e",651238079.114394
"90332d50e91925eb9b614bef",636252737.473649
"11723d1d472bf1a3fdd8b72c",963521600.227389
"01f8b6799e2910f7769db175",909074799.758444
"a0d5001f7dd42d7f0c91d2a9",603770511.973513
"d4439c35bcb88e1490916c67",740159686.367061
"4a73dad0ff8a5262e8b07c4b",931382690.728617
"3dd8085a65f24b497ea59557",903714716.522754
"39ef085809bc80e32e7b6af6",948583563.579073
"b98ee16e8fd7d1c75a9da13c",919903912.175454
"16deb26bf740fa61e258f545",924592907.676146
"732a3bd457d7798e1fd892f6",764525975.401255
"1376058cb128a1c7729cd2e9",620879963.749039
"cac7e7c3e13af91bdc7107e8",1018238527.82848
"9f3dfa6e1422f6aeac527c61",519590552.32114
"4dd3d1288ccb66ee4fb9c097",1131908619.54308
"15fb97d6a43731d61e95d004",719412692.590514
"dac29573163315edf99e0e7a",556508166.466776
"b93f2864087d41c3c92d43c3",818095904.803658
"cd4656aed92f5c0a0b6b7c0c",818095904.803658
"556210496090b42ac10cf1b8",1095581342.5825
"762979729fb21e56a32ed14e",1095581342.5825
"ea935b76abe664d5e2c4736f",610093717.856607
"40e9ef1e7c6749b7a8d04ea9",470370270.435989
"058265732a484ac8d5497f5c",574984602.825872
"6f52ea8340cdd283f9a79720",510584925.073499
"cafe7c1ee67458e05c84d5fb",713318618.358001
"3f45ed2f08a2b03b738fbb5e",637879976.010348
"f203b18854b75c4564d7a17d",747845355.559153
"d5333f639d11bc3ab073ed72",490276563.159896
"c14f644116669a160446a945",449118871.093638
"de585856ff546e00a5a4672e",496131524.718898
"7a80663cae7c191b5d025fa0",580796501.574659
"71f80198e68fbba902650b1a",453434818.638816
"f3523e0626df8cea803ead0f",540957451.482032
"619abd5f978b1573761be86d",612921281.030463
"17a2323b855e93533a9f09f2",529372253.651257
"38e8630f2c05ea38e2257c21",521807259.743663
"1e3798d739f85ee0e5a314ca",504742820.330824
"46d0544f411bbfb6b452858c",554205796.501779
"605e7a71eecb13b23ffca0c1",531716772.756472
"7515b37b7ae7c62f3dafbe7d",570462057.176398
"28be121ada9c9303be802474",587094958.770287
"331d54f8a1bd3dabce73d6d9",601952974.579894
"22d167639ccaace593dffa31",455242499.779638
"36cd68fc3ffab79fcaa340ab",553190137.90061
"db924733e88c361cdfab874a",724415515.961203
"64eea2e9a13a8edfe8ac7027",810681468.754436
"97fe6eeed892111bfa20255b",616692394.414723
"b54e6757829ac95e2076d954",774557867.765713
"dd59b8122458557041903207",603080781.150325
"b35c58fc1c05a77433025318",845503437.035387
"c41964afa164d8b75f8dbe92",628062288.002273
"96b3ea80cce599b68f96f86e",556680105.304024
"a4bc87ad4f1ad97c0a63d843",845100010.873389
"16e62269e6aa2ea052d05f71",834714224.634808
"518b37b51f824fa0fb5075d3",693243449.834612
"e083d83369cbc93fb94842a1",754443093.247957
"57deff02895d5286eda10d89",756904440.323136
"7ed35835fbe694bc237abe38",747934100.869423
"b48efa9ddf36e85164354f26",698892023.887635
"5910c9b29a1025bada93a5e1",855506179.901404
"10a650e8cb5425c97f08f68a",712663214.834006
"9e0feca2ec3043ae6f840631",917301033.960906
"35ce37bbecac6b164fa21e6c",648814488.769606
"c4955010d066e013812a85ea",748803179.50316
"d5a83c31bec18d1c3eb9af7d",675701641.326797
"70217bd08583854329722821",814883148.529416
"28e748e7aa0a447731e06706",629676028.639856
"27929c0a3e0fd2d6d2969e03",632427012.692184
"5c5ea0d8bae75e0a5c88414f",748031404.777605
"2233f50cf7b04791cf1ddeaa",646427907.587335
"bf430621f17dcaf17fb91ac7",630517590.039407
"d8dc9de06461e0220bc55906",709147403.248031
"d988975f8c4e6ee8fd8dc1e1",936178014.818885
"bab884e0f99df269805e83a4",808940844.144789
"8fa9b20af1508af7a01e2267",818582087.602564
"b6f195d44ddbe10b78b97191",466649465.345952
"2ab0eeac4a228d5769fb4365",447635380.890714
"347a4deda03bfdde6d1c163d",634852119.448061
"17230f18b30b94606fea047d",425852082.295725
"eab4ae491bbbe7b8ab107229",552753126.699867
"07c753474a847bf2bccd55b7",638373486.278125
"b7ce05400f0261743073e072",597774275.232934
"4a33d213841d2af537aa967a",725006496.886799
"04eb0b590ce7483c615b043b",729516336.297281
"a01a51af09a3dc387a18b58c",451071301.35017
"270b930a9e22d5016ffa4019",1044441431.1642
"5ed1320fe84a518e267ff537",849582254.418609
"f04b574dc221473cfd616e22",529024464.427349
"6f7e390aa6135019dc5a828f",727035774.339628
"776d4a19fb3852fe6dcd3ddb",709104349.028952
"b7f164b79658952248866c34",779243700.961298
"aafeff5826516e363471e439",578378997.43381
"eba6a2b80a17a846ae560ece",470360692.613281
"90e62f8656ae504bf6175e0d",426286871.381746
"dc4331d09a1e36baaa6bde53",496011908.038943
"372d67ccb9d251e290891f0a",466126139.26131
"a7801c67a0ddd71c50ba38d3",467224440.654769
"e4d6b81f169cab8ea0244d75",465136664.733444
"cd5c6655243a4be0912bc92a",706222052.931631
"f7a7281a19733251134364fc",978315657.065956
"a716ec25a219961fbe90f367",942255623.78233
"8bd45966c16d4eafb49ee2a2",984808882.37183
"baabbdaa5e8f69fc90d303c1",1073492036.09758
"8bed46960db1b2a7954ffbcb",1072681532.32893
"dbc123f9502159d660f375ca",1094573670.88736
"a4683facc81ccda10e9ae388",1122189615.11972
"3a576586fa1aac85c2ffb75b",1060538615.55673
"b1fb98d0ba25b21c6647d423",1072333331.20041
"97fa4be3ed93c37c048f507c",705753139.806839
"cf184cc576effe39c0f857b8",430621377.705068
"784f67fcb2d009d352740ed1",482382806.418865
"f4d6ce332121f814aa663fca",513669581.08948
"c87ae84ef029febca1e633e8",536719842.044572
"e876c6fd9c161861fb92ad5a",862612784.511227
"9047c4764f2c6b1a10b87e99",815015765.074873
"234c94e9a248ae57bb5a0771",487112975.82626
"a49c2976ca4f24f3a6b622e3",432205151.213904
"ffc171cf73514bed077339a6",401790628.488912
"fba83f5feea2522888377066",449746303.048368
"1a593800d5785ecc36c25ead",647501770.413163
"ab157c9601861dc387a91b82",771062042.124882
"f87f8003f15b0fbc12609514",540827788.863823
"f44d035ea2b15b2c69d4da50",935915521.812663
"fc815b59cce7934f816f0502",665994304.628938
"32915b77ca68000ba9eed6d8",445074241.309583
"cb083fa7ff634f424a351840",617507273.039616
"4f3c7b9bc78f882f858b3d3a",503293911.476282
"53d33316e237830ad463a26b",594981505.37859
"f5d852e25d51377686c43bc8",520793952.355529
"64731b6eaf4fd2bb6c155013",673906322.272738
"dad7e45e4706ab2564ef9cf1",447174042.35636
"255914e9b13ad94efa6ed365",669434949.262165
"5a8950a64b4aea4ac13dad45",959456636.749727
"70f51b4abf26651111305b1b",790008645.143692
"8919ca18fff7571002e440ec",993808332.27326
"f776a4e0c8c82b3d29756b34",1095581342.5825
"7ea4af39a7e577ffbd600f0d",785045612.191655
"45fc0d46c7a4df7ff6976fce",978969449.509458
"7cdcecc706fc7c79cce45b20",771271357.323148
"3503f56e09e639be4762ff2d",796444823.940919
"f70ac0d227db6f5333aa821e",745516591.558256
"20db610da64f80afc1621b12",478080545.092428
"c80ef212c870e2f20ed2234a",772202001.307218
"7dc68d5cac1b7fcdab35586e",605622380.854524
"a478fb93a131fee4119bb9f9",1054467356.76842
"7749b2b534213ec7b536372b",783850273.813446
"43e59f5312e304fc21c1e052",933220809.162419
"82a7920524816f3db7f5a4ca",682323163.628812
"1a7e331d9ff88ae5efafa8ea",557866945.288507
"a57350d4c79a415137281cb7",445549850.391006
"f3a6132006d54d0e22a17e84",694723387.522802
"14caab87a129f51b2b70508e",714728755.385492
"ba2423d79744d763aa3744f8",776567789.639488
"1caac10c1121a795a172889b",927984736.98947
"40768729f2697b87ed6519d1",613326232.846635
"843234d3c6c20bb60a17fbee",765089991.183926
"cd2e4dff930a1c7a1a569992",597375953.587392
"5a6eab133b7e95155f6a9012",586478809.878929
"5bba6c40aeb129c433d2c58e",652504967.708745
"ad3c644b506498127c7beef1",688646472.683598
"a379656c49f4cb1cfc5b3f03",497237077.002365
"998c1a6ace613d8a7468ba5c",608629285.930602
"dd610d7ece83bb02dcd7a22f",459096096.783343
"539467d04a2b3e78c592b11b",392941732.3657
"e40fe4ac43cabe82c03dda59",450939690.582553
"5561eab714583013b422e7d4",634674521.73863
"d9110b2b5b1c02766da9e24e",728329200.413734
"c72cf05b93b9c290c063b08b",732229461.813076
"d71cc157c0c43935989009f5",695921908.029102
"4199eaa19ddf8ac436bb2ba3",765873948.123821
"d23d12bd86def2657038a481",978315657.065956
"ca438e13d8aa6285858da0aa",1013040197.13541
"a173eb804f4bcf6bfe889417",942255623.78233
"9b3677d498c2ccf69c756ec7",1095581342.5825
"f8c787390e4c6d2e99fc7c3d",458580721.908274
"a188aa896d1b4520ccd6b65f",487301496.270712
"9fa39c9eb4b10a20dda6c3c2",607233801.24364
"7bc9022fa1eadbd9ab39acd9",498158092.610365
"46f0731f62232b32eb733dc3",639685427.586774
"b6767d1e329ff5e28c42f632",582597659.672829
"abde4b06769fcb1d5577fa7f",535047061.002378
"1496d159d31717ce254f67a7",465292119.490433
"1470749d0d2551a93827e441",626482289.987372
"3ac517f74dbf8cdc8feadfe8",507709490.712376
"fc6616c62030a53d2aa46b12",815127602.147972
"8497f34947cb4c0ff18a0eaa",686219492.101208
"3b2936127f5a4684a1d3de22",741192723.416567
"dab58562904cd13a93d913e1",715207847.552822
"69d1e47b6bdc57512f1838a5",756914183.251813
"23c7f9a0534a4ae6a24e38a6",777647844.816141
"640e9fe41fb79ecba89d8951",656401076.521771
"31f6a25d56f3bb36386d07ae",718484088.30619
"bfb30ae71cdca27f5a5494c6",770407268.562813
"baacf0dbd690644d74f3a929",824624826.294949
"cdcb874d2e62220d12230632",974939535.810715
"1421bdbd9cf7572b799b732c",948039733.569722
"ee9e5adab1455d38edfcaa6e",1043153112.46106
"1fae43a9450fae02919962b9",791219983.613554
"5f9ee280509afd55d24f39b7",594794033.120956
"82902f2082dd405ab538ff58",506293533.225829
"eae52c81f779a61f57cb5b58",935523161.20136
"4ec0aee1b202642d2739068b",710106160.796018
"f4c6c3210a3c2eb935c6d5bb",949536625.781922
"14a14706d405569501327924",545939879.878336
"146a5a4f3d111dc7b955ce42",736084439.350672
"99bdce7cdea643b0442976f5",776075980.216222
"733c7cdfd50db77066a67140",653324644.310963
"de328410e22767c66d919423",711025430.989701
"d0116b53467b3081664fb268",971853483.227071
"dc722ea5c4d62773f9fb6bbc",418260024.274559
"e84605e3aadd50b064c8eac3",1037107153.13764
"31a3719e57ab1425e7267fad",558053932.330483
"34993717af3f861b9735df6e",688356679.061817
"543822711986a454cfd764e3",723804066.924325
"5bbc4ff9cc3ddacb39469e27",1018983876.22971
"d7ced905983af0800c19b7fe",714138296.408908
"02d5bac2567ee9e19041ad42",868735155.816603
"f4897a8a0a911a2acfb8e8c7",942255623.78233
"4ba19ab08d1fe7f72d0dd37a",605172688.680276
"b7c07f8afe037d55bddb8e41",453434978.293707
"40b20b5a3a986802d64f7675",572725857.147849
"01fb5931cb55f5308382818e",1065257810.28815
"7cd0c7174b957df1f004fc88",752672079.609122
"ca13bacbf6dc8d1b09fe4c67",641115053.671615
"0ed0dc77661be57aab63bc83",470974392.642819
"d03558acc19951a882bd568b",436591260.23878
"b8cca0d70fb46f3a31473e98",731012563.457942
"f665a58fa8eda69547c1a159",770148369.291673
"8aa5ae4637ba83e672cd3ab9",673440156.053535
"a6da1996f66e545041d920d6",936529429.625542
"b828609eff041a68fa243a12",680141463.885402
"3f39a260b81dd7de1dff2b31",452913436.793509
"40fd167916ff071afdc44792",942573749.518187
"6ca31945172976c3a11732c6",825882864.147357
"1437d1f1601d26a3dca7594f",717593841.236945
"ebab054e5f256bf4e382002a",1095581342.5825
"0838d0df248d723da4e25ea9",714751726.480767
"7a134e45b9ebe710c6c6efe6",770382307.319433
"6e9c7f27d6b89c5f9696fae6",465014525.882608
"bd12c705950c46e679c34bf6",1072681532.32893
"fa2c1092f17ce021964f8953",951639516.681509
"e3202b635974f7a3367c0ff9",765873948.123821
"49bdf0f970af03d83a57dcff",714138296.408908
"91af29fa680d8033188ffc39",663515865.402605
"cb626b981c0997d254388e76",392941732.3657
"155a8e4186d1626fdda4d0ee",774345547.824386
"d337476c2cfa780518523a6b",465216374.155693
"7c3ea8523ece273991a190da",735391603.33456
"674c02227165e1c7189c54e4",891052215.350592
"17056748001fd65cb961b384",693665867.594369
"f56bca5bebfc765162c8cae0",943260260.426249
"5f4b0ec9c7452b888b33c3e8",616518886.665863
"13dbc077e552640736267a49",457879449.592438
"cb645955c851790e83e696a7",749540909.127121
"649cca8c83352caf7442f20a",914180617.27757
"fc8836e71725949c5f3fa7f7",1058938841.83319
"4f431d80287051ca323f2c08",582188195.877902
"42defcc69fa22e4c858f3c24",749540909.127121
"291a2f9022933c9d81311e81",749540909.127121
"d48a061a2040d851937413aa",737632783.25129
"55d2ad80322427ee3426dceb",699186943.365101
"8c41bfacbc1a6ab831b26fa8",749540909.127121
"c7214222fefdd8d2ad7f8f8f",824579573.384567
"b3d9a095c9c73004643c9e78",749540909.127121
"d49aeae19e13909e75dda2b6",812448951.18771
"dd10dcc52d2549df85f2a8ec",645502715.243547
"6732b448d2e4f32679f235ad",1018650993.86001
"f08a5c2992cfee4c0910f68c",749540909.127121
"e3a62f080c25f404ca995e06",644489155.897143
"7634d584c3042533942e2dc0",814725022.271984
"ae58dee872922a9c678dbfcc",1023783917.30774
"5ec01e911785dbd5b49b166c",472946537.006594
"9bc12d9c9ad95064412c3413",918230085.922456
"7acdaa0cee1ee62e15f4490b",590262042.041219
"d76d5b14d0acc5295b8057e2",815074841.092011
"32f3364ac1fabdd13db1cfe5",458996750.808472
"8cab957b322f1aba06bae4ad",515371987.300649
"e3dc8b417819e9afe3fc7d0d",467788970.737261
"c71fbecd8f7310c201adbf40",501024675.968748
"54c9bffcdc46819f67e4b3d1",722478517.992257
"4d94a2295f612b96264a0db8",688356679.061817
"874f4a836cb74be301e068cd",1019731630.69949
"a18925f908acda4171bfbe36",880049316.671603
"a587c7419568288d68c46feb",773816666.996285
"19994da77ce4f2db3efe6660",471074235.474784
"9c4dece6127f1f3f3bc1e0f7",433976000.689795
"09c28a830f8093802384071c",466718998.261826
"5766f7cfab59c920081e3046",433976000.689795
"964b7d9de17c1ce396fb83fd",490689602.058428
"44f77a86369d6607753adc09",654420527.186021
"7f25471be85adf0baeb8ebbc",621809699.382998
"6859481703fb0cb34c1e564d",489329938.470979
"7ba0c14dce0cb09ef5735d9f",617196536.287567
"62cd6a29e98a5b7a5ad38050",625598302.340743
"9c6d7e6260e4fe83d43706d4",571118545.204385
"5dbcb55dbba823dc31b041f6",790873133.665386
"85abc5c0353c5b678f087824",543962001.621868
"56dd1bc39664f8e9f316851b",809278541.099402
"b23341faa7307d9d6009c6d8",498802675.583563
"2af941adae2e8dfd66542055",724622397.296517
"268f887f25d416dcd3c0c9c2",796444823.940919
"9ddc7272fe43f07035d3da63",1197691978.42024
"4002635ca8b087877ad22d5b",1024852371.48214
"b515b1caa608ff42574e5a06",657858888.995865
"710542343cece039a279dbee",723794648.624953
"187a143dbd6d4bd81d6d9c32",487277431.483567
"26db92c003c8e67d92d88aaf",1038494139.02506
"641ac8f4f60ae2b9cf6add93",700289838.819526
"784714647351cb6745c867b1",723794648.624953
"5fcf1e2ab4edf13ec844decf",785045612.191655
"2575d932e98c421bbb38b267",746320390.375764
"af9d2f5f62bf74a7fa9c74f4",759129401.160282
"4db8d529af9f718e6d81a85d",392941732.3657
"9a3368605e5f563e29182f3b",618406575.931743
"5ff696d8369101b6dc60e2ed",464989364.466263
"95ade3ab8dc04237acd6441a",511598343.357097
"607ed21e896eb5ffb50d5ead",460271993.651941
"40d9a852bbed67a6036c6d8b",606911792.787673
"97badba651a94721af5df3f0",695921908.029102
"b2f089146c30929c4836f0fb",495000718.6169
"936307e2f478c3ff7b9652e3",743130861.838459
"b6d5cb459999de084965e993",714992760.44912
"aeb66f808982c6308d891f55",507488873.331969
"cf8418c60f4e54dfa09b1e6e",552227548.490838
"1dcf71e8fbfef2c6534576df",651225161.824209
"c78b16f05ef58855da0d4f2f",432137200.119859
"19ecf1fc86396ada203c2a19",484412739.826261
"985fc7ab5aabf1831ce3d298",763847289.78672
"8aaeae6bcfcee5ad928ce28d",802047809.075126
"1a93cae134c79a43b13ce656",765873948.123821
"ffad647e8ee35eaea6378fb6",781412873.258728
"c21a3eaa136ef8a912ce7b74",721098238.155759
"fabe0f299a4e4bc6f51d54b9",637980744.187132
"5af99278b1091dca9b0b0332",914180617.27757
"3f0c845deec1c24472a35efd",980951934.336125
"c10f25fd39dd36287a6cde73",1058938841.83319
"f37d31c512866b575780c4b7",1122189615.11972
"5d34f871e5a5cb3a655a0b13",582188195.877902
"95bb852a958d7b16fd676e3c",1018650993.86001
"24857a7a80d5f13a52eeb054",609395148.888903
"f9796e9d13fe1becef435e54",1082832361.55282
"1c2739878e452a340a4e8972",938188986.837386
"698f3f1929a2dbbc69865b65",817742065.398035
"bc230105784ca8640e499ca2",452913436.793509
"622fdba953206a65224f2c82",414350295.379486
"6765fc17d98c08142d3d7757",709898415.441198
"6f35fcba4ffd6a58bce85892",442826928.166429
"d8654c08e95b39e3b4891cd9",755032065.512954
"33305df46dc2186c7e3f727e",943260260.426249
"0cec193a20d720af010383b1",714751726.480767
"734efe04fa6b326ae1d072e8",391076817.584272
"69190139558b2ef3eface18d",457915396.192041
"bb084299ad23f245d7cc5b69",631690047.086433
"d4c7b3372d70b898b167b92a",781412873.258728
"4a119b1bbf04b4bd6051c5b1",706222052.931631
"f844345b6224bc76bc3c6f91",538731973.276486
"052505ca8210e5e651fc0b63",829132517.251179
"5731cdf8cac0b8371d786c90",770148369.291673
"594d8d78af90086bf8cdf09c",615612148.621922
"fcaddcc78938f3a234dd2d3f",468332294.692654
"1574958978c9b5d23d9521b5",684080448.375622
"55902baa0ece72e2e8c869d6",712923165.624438
"46161effff173111bb6c3a32",726548751.521462
"b3fcd9cbfd485e4e1da6c89c",475217554.315526
"213ddc1761cd6b018349786a",702601722.574544
"be3b1df5f008636e14bec3fe",842690415.899748
"dd27922be5b6f730f8b4e058",521431108.789983
"cd2aeb1b2649ef421102def7",770008566.821571
"a226b4af016a772dc7e39ac8",606626733.689566
"dcef5b332fd31d0ed8d754f3",459328595.424074
"481492907baba4574d4a6f35",765873948.123821
"10e5e54ab66b58b3f41ec381",701409615.174692
"d48866a153ea0fd23a858cd6",561039951.363676
"d273a2075d28e343a657d9de",1072930968.74371
"90a711f776d53cf654614649",759554547.999292
"f87c76eb5071c5b309e3ac3a",512639635.631292
"74df03749e60c216a3e1292f",439604429.612416
"03a84af05df0f577e09d60c1",556364268.458887
"78682041182f01ee4db04e8e",1072681532.32893
"25c76b5a1da0c2d8158b3732",737221744.508108
"af8f09175265e1546200ff86",542855250.491922
"c8d4ffb290aa9cea002e8d67",477976583.282213
"cb89ad8156c3428ac80a4db3",582696889.224624
"7602cb1e6fef087d8ee81aac",581361118.160627
"00c75d59ed4777481a50cbd3",706960488.520587
"fd36cffb856c2a14982a5fa9",648687784.441942
"06ccfa37fa6b011ac38422de",433260840.547009
"257b533b6a66b40d0f097c55",563963585.667912
"736eef4bb36681acbcc3c41b",518406328.396703
"e1a4437b17f7bec650d8cd97",588712451.462536
"ecabfcb8ce9bb47ec3089c7e",588712451.462536
"a5a46af0c9fb5c0a03855660",720474966.452316
"920b50f4355cd2674ceee068",752818347.446801
"410e5af026805ec8088f2e71",822289713.166789
"efa0c01632d13ab59f629ab1",431034845.894457
"5965d19a68a8414b0419bc68",688558381.161904
"64955a117f2d9264eb59fa82",999005661.069933
"8cd46b5c9cbd056d3712f155",817742065.398035
"65f736c3fee3d14c31a57d1f",834446032.784202
"66e9c614882d58c022de7a2c",770148369.291673
"8c787c1e6161b18601e6d7de",434800020.026048
"29a115ba5b198689fce5f93b",378045142.319437
"de8ee990e70c8e5ad167dc89",531780813.38906
"0b65098a19c2fc1caa6577ed",765873948.123821
"70ea0403b722a1dae1ff9b18",781412873.258728
"5c77e242474e477513b60ad8",458063047.144147
"1655a92b20740a11a5889519",475640892.636461
"1709b1446b20b21482dd2d36",1013040197.13541
"e5dba7fa0cfb81488b0c331e",595244243.151449
"d09dc3a3270073e5f1cb353c",706222052.931631
"368e740cb71b9175fe5b7b6a",943260260.426249
"b8a8ad4c0215077d3e5aa472",1002757006.65399
"1f4a78e094987ce29f054fb8",483553767.327565
"aae3a99ac764b8e9bfc562cf",686385975.13089
"a63ecc5539e8725af4128cb5",647994198.77451
"a29e18f37ded2e901181d7d2",640286945.45488
"14ead7469d05e5eacce6a575",726130530.234347
