"property_id","price"
"c18c2ea88f4ac53970b53d2c",669721194.021709
"842c9f0e4edf1e5a672ce15e",630946549.512997
"7dd1e46dcbddc6bf5ef694de",609088104.266642
"6cc4f32b39180bd1ec7e117b",685512290.809311
"79e643789a85dc4ffad49a25",913416402.701519
"b3402a9173d289d6db78e09d",738605377.136051
"a446507813234e358db8b573",659322574.271969
"c8ef57ddfb35061d1876f94e",614890650.608214
"360be0df2c003005e3db080e",753335306.889187
"9ab245a4c91877cb7a8661ce",664761928.856247
"a57a34c7486e7a40e8deb316",732369820.082475
"ceba7d0f56f6cb03538962fb",716719724.011997
"d5475993f9db58c3e4baf7a3",763866146.173013
"d37a1dda09e30da13ff5bfc3",736810491.790692
"68a8b8d077a8232723bf37e9",699172774.956565
"e1eea7716ca6490b7640717a",640755903.058475
"4ae6d75b10848d259ecba576",787512995.035377
"17afbce5c0b56732abbea936",768833707.066754
"84a2673eccd3cf3bd7fd3eb0",785091311.61303
"f2f4e6cbafe527b155707f01",707229450.834442
"de2e3a592cda5b76c9573c5c",634160699.277179
"fac651cf404a58f24dc7d286",778131338.678296
"e6f312a0877af26b69855a3d",625371139.806741
"333a643c623a9bc75f3a40f2",708642403.525159
"64593641e470908ef23b46cb",747799125.933918
"ce9f2f0071be658ae75ca6f9",713216678.619713
"9ab385e399a4673732b6a799",674814059.894128
"3429c774b736cefc051e2c55",714088534.374733
"a51ad0372758b2bbfe73f8fd",726443586.366428
"8c801a266256e3fbabe7e3d2",768963822.53447
"ca2f81b8fb6fda20aefb0ccb",755509974.634128
"3c1b1f86087f9b99380e387c",574414580.374674
"b0cad5d612954b8cab18101c",696783472.441063
"7eb991f4c69215377e4dac8f",721716837.215068
"0d130b8bea4321300396fa34",530482653.743541
"8dfa059401e1dca80ae65ae1",711248816.445105
"3e3f264cd0ac7a65ed2349a2",732369820.082475
"112dce80bf512f3f24391d23",669721194.021709
"ff25ded6333278149f8fb68f",683222849.247813
"d555b82c192794e87e9d536f",709840096.521687
"a787382d96ef9fce8f27bc70",687188650.54423
"8c3aa295f7bcfd9a43eb2037",702992672.668462
"13ac95652fb3cf6c43dafc66",781614925.345788
"42fc6a80b882c32f6264ac10",715924801.45107
"1e9c53e09220d689a0210ab9",578260240.01503
"3348706086aa3db5c92259c3",594426141.143753
"66d402a9b7d05f29282ddb00",669974833.850293
"cf88be51d6f31c10e5868ff7",631591025.472667
"30b3f38716be209a894b0942",651055263.325387
"0a5908a92d0ba3e36f54b1f3",668901503.557166
"dd206b6ea2d7f6555109ea39",713239109.030616
"c641febd8bc2ece3e4d2d8b6",710759786.608888
"c11fdc02a288af0572a2bca1",762844374.723056
"35dc60a65969b264ab283d6d",673296233.797914
"d9cb0f637cd4feaaaf8a21c0",570038778.230612
"7e8dfae9a5f1faf8afa706f7",650233946.489605
"a280fe7610c254b935c9dcfc",763900779.895024
"85524880fdc4e4daf90e96fd",711915580.443122
"f361109d06f6609c16724b39",720818330.761128
"3f6b2f0c0876c21755369cb6",664307382.585329
"de26819064a290ce78d8fcc1",612747302.580387
"91be1260a84ab7fa3521c495",712600015.142761
"18c8dc4549d38c918af2972e",751589251.341647
"782b0fb8641849c2c34291e6",761229592.324391
"54933f8b33a4fd6f031ed5be",676439304.643457
"953176c9a901b4f61c030432",718115479.068087
"357e2add3d68167a4f3ce15e",709062005.736748
"90332d50e91925eb9b614bef",565994642.261769
"11723d1d472bf1a3fdd8b72c",739877918.129055
"01f8b6799e2910f7769db175",615792606.037806
"a0d5001f7dd42d7f0c91d2a9",688804361.923831
"d4439c35bcb88e1490916c67",688804361.923831
"4a73dad0ff8a5262e8b07c4b",631359547.052764
"3dd8085a65f24b497ea59557",645791853.645617
"39ef085809bc80e32e7b6af6",682066881.042061
"b98ee16e8fd7d1c75a9da13c",609558888.583766
"16deb26bf740fa61e258f545",685849143.655004
"732a3bd457d7798e1fd892f6",676974621.854342
"1376058cb128a1c7729cd2e9",748633687.106477
"cac7e7c3e13af91bdc7107e8",762932576.730214
"9f3dfa6e1422f6aeac527c61",577997515.453619
"4dd3d1288ccb66ee4fb9c097",711971907.936677
"15fb97d6a43731d61e95d004",650435885.270496
"dac29573163315edf99e0e7a",781905343.16894
"b93f2864087d41c3c92d43c3",685016871.377715
"cd4656aed92f5c0a0b6b7c0c",685016871.377715
"556210496090b42ac10cf1b8",715172410.044274
"762979729fb21e56a32ed14e",715172410.044274
"ea935b76abe664d5e2c4736f",720818330.761128
"40e9ef1e7c6749b7a8d04ea9",624363516.6495
"058265732a484ac8d5497f5c",696812676.200322
"6f52ea8340cdd283f9a79720",743039398.787316
"cafe7c1ee67458e05c84d5fb",664307382.585329
"3f45ed2f08a2b03b738fbb5e",781316674.994033
"f203b18854b75c4564d7a17d",675879673.870808
"d5333f639d11bc3ab073ed72",659097782.013215
"c14f644116669a160446a945",706913590.863208
"de585856ff546e00a5a4672e",722073539.684639
"7a80663cae7c191b5d025fa0",678359913.214915
"71f80198e68fbba902650b1a",672380298.652244
"f3523e0626df8cea803ead0f",680694255.817554
"619abd5f978b1573761be86d",685937059.379265
"17a2323b855e93533a9f09f2",688801124.471663
"38e8630f2c05ea38e2257c21",626138570.421595
"1e3798d739f85ee0e5a314ca",661354124.982799
"46d0544f411bbfb6b452858c",647575934.610041
"605e7a71eecb13b23ffca0c1",719357366.153702
"7515b37b7ae7c62f3dafbe7d",719100238.423675
"28be121ada9c9303be802474",675621267.688136
"331d54f8a1bd3dabce73d6d9",673102962.766422
"22d167639ccaace593dffa31",571768082.342262
"36cd68fc3ffab79fcaa340ab",713949283.302338
"db924733e88c361cdfab874a",878088941.98691
"64eea2e9a13a8edfe8ac7027",664775062.979053
"97fe6eeed892111bfa20255b",578943464.228827
"b54e6757829ac95e2076d954",680092359.595054
"dd59b8122458557041903207",635628043.594657
"b35c58fc1c05a77433025318",731222012.483005
"c41964afa164d8b75f8dbe92",661513176.193253
"96b3ea80cce599b68f96f86e",702381595.317939
"a4bc87ad4f1ad97c0a63d843",726122052.051643
"16e62269e6aa2ea052d05f71",673584307.483423
"518b37b51f824fa0fb5075d3",586617825.150623
"e083d83369cbc93fb94842a1",699623730.700159
"57deff02895d5286eda10d89",686592740.190916
"7ed35835fbe694bc237abe38",697614287.82759
"b48efa9ddf36e85164354f26",661345322.115842
"5910c9b29a1025bada93a5e1",738130626.0061
"10a650e8cb5425c97f08f68a",723004986.980438
"9e0feca2ec3043ae6f840631",689100627.365795
"35ce37bbecac6b164fa21e6c",723397181.484841
"c4955010d066e013812a85ea",692694801.922055
"d5a83c31bec18d1c3eb9af7d",648615721.071468
"70217bd08583854329722821",663095448.661036
"28e748e7aa0a447731e06706",633870696.075173
"27929c0a3e0fd2d6d2969e03",659867764.229331
"5c5ea0d8bae75e0a5c88414f",695421128.084245
"2233f50cf7b04791cf1ddeaa",619203277.909513
"bf430621f17dcaf17fb91ac7",671262110.328847
"d8dc9de06461e0220bc55906",684890780.854754
"d988975f8c4e6ee8fd8dc1e1",705715585.106942
"bab884e0f99df269805e83a4",649580735.424457
"8fa9b20af1508af7a01e2267",900366659.375632
"b6f195d44ddbe10b78b97191",670733319.021978
"2ab0eeac4a228d5769fb4365",684527238.267006
"347a4deda03bfdde6d1c163d",665073416.544451
"17230f18b30b94606fea047d",623407950.290331
"eab4ae491bbbe7b8ab107229",602950108.218972
"07c753474a847bf2bccd55b7",743034846.01723
"b7ce05400f0261743073e072",750932340.44811
"4a33d213841d2af537aa967a",711073964.356037
"04eb0b590ce7483c615b043b",689219786.997758
"a01a51af09a3dc387a18b58c",602466474.570048
"270b930a9e22d5016ffa4019",795298755.254412
"5ed1320fe84a518e267ff537",727582357.08778
"f04b574dc221473cfd616e22",644666244.554635
"6f7e390aa6135019dc5a828f",680183528.391613
"776d4a19fb3852fe6dcd3ddb",651192646.378817
"b7f164b79658952248866c34",742681578.521394
"aafeff5826516e363471e439",632807689.533781
"eba6a2b80a17a846ae560ece",718905464.462243
"90e62f8656ae504bf6175e0d",673528875.044062
"dc4331d09a1e36baaa6bde53",634102922.527696
"372d67ccb9d251e290891f0a",705019576.117076
"a7801c67a0ddd71c50ba38d3",729807475.129363
"e4d6b81f169cab8ea0244d75",666630150.201712
"cd5c6655243a4be0912bc92a",732369820.082475
"f7a7281a19733251134364fc",698399199.800593
"a716ec25a219961fbe90f367",707229450.834442
"8bd45966c16d4eafb49ee2a2",717063482.255195
"baabbdaa5e8f69fc90d303c1",679181184.017586
"8bed46960db1b2a7954ffbcb",727064479.670931
"dbc123f9502159d660f375ca",659454469.129051
"a4683facc81ccda10e9ae388",713216678.619713
"3a576586fa1aac85c2ffb75b",660571069.932766
"b1fb98d0ba25b21c6647d423",679181184.017586
"97fa4be3ed93c37c048f507c",620026230.186347
"cf184cc576effe39c0f857b8",608770888.795697
"784f67fcb2d009d352740ed1",734073268.307068
"f4d6ce332121f814aa663fca",676247465.004594
"c87ae84ef029febca1e633e8",734073268.307068
"e876c6fd9c161861fb92ad5a",664136151.811854
"9047c4764f2c6b1a10b87e99",885128805.638865
"234c94e9a248ae57bb5a0771",707886881.830458
"a49c2976ca4f24f3a6b622e3",733556586.386417
"ffc171cf73514bed077339a6",669341336.134599
"fba83f5feea2522888377066",591554178.718213
"1a593800d5785ecc36c25ead",663945938.507364
"ab157c9601861dc387a91b82",698711841.458534
"f87f8003f15b0fbc12609514",664810735.566885
"f44d035ea2b15b2c69d4da50",616436212.904554
"fc815b59cce7934f816f0502",661386512.481454
"32915b77ca68000ba9eed6d8",684403133.349925
"cb083fa7ff634f424a351840",750868878.560253
"4f3c7b9bc78f882f858b3d3a",709589452.958428
"53d33316e237830ad463a26b",758451779.684003
"f5d852e25d51377686c43bc8",748094814.706302
"64731b6eaf4fd2bb6c155013",698154093.975976
"dad7e45e4706ab2564ef9cf1",616541600.606227
"255914e9b13ad94efa6ed365",747437010.068818
"5a8950a64b4aea4ac13dad45",671954020.134634
"70f51b4abf26651111305b1b",638628202.183837
"8919ca18fff7571002e440ec",750797668.971646
"f776a4e0c8c82b3d29756b34",715172410.044274
"7ea4af39a7e577ffbd600f0d",770432713.979111
"45fc0d46c7a4df7ff6976fce",732787907.106086
"7cdcecc706fc7c79cce45b20",681307285.379407
"3503f56e09e639be4762ff2d",679147518.068093
"f70ac0d227db6f5333aa821e",642114930.62883
"20db610da64f80afc1621b12",632371114.409648
"c80ef212c870e2f20ed2234a",654317826.15341
"7dc68d5cac1b7fcdab35586e",743684700.717278
"a478fb93a131fee4119bb9f9",753834021.334448
"7749b2b534213ec7b536372b",663535358.94317
"43e59f5312e304fc21c1e052",883927756.12992
"82a7920524816f3db7f5a4ca",804101271.990184
"1a7e331d9ff88ae5efafa8ea",660564182.67827
"a57350d4c79a415137281cb7",677865840.815991
"f3a6132006d54d0e22a17e84",715405501.168136
"14caab87a129f51b2b70508e",714677558.372105
"ba2423d79744d763aa3744f8",773433936.700001
"1caac10c1121a795a172889b",626597878.493572
"40768729f2697b87ed6519d1",671192383.670925
"843234d3c6c20bb60a17fbee",731145317.572341
"cd2e4dff930a1c7a1a569992",655665420.609909
"5a6eab133b7e95155f6a9012",629570555.781999
"5bba6c40aeb129c433d2c58e",749059257.379772
"ad3c644b506498127c7beef1",808966796.497253
"a379656c49f4cb1cfc5b3f03",663831776.502442
"998c1a6ace613d8a7468ba5c",751852378.683218
"dd610d7ece83bb02dcd7a22f",686799551.486923
"539467d04a2b3e78c592b11b",649946269.774863
"e40fe4ac43cabe82c03dda59",729900218.745239
"5561eab714583013b422e7d4",696314276.784275
"d9110b2b5b1c02766da9e24e",646404484.658638
"c72cf05b93b9c290c063b08b",680439128.766684
"d71cc157c0c43935989009f5",699172774.956565
"4199eaa19ddf8ac436bb2ba3",738605377.136051
"d23d12bd86def2657038a481",698399199.800593
"ca438e13d8aa6285858da0aa",785091311.61303
"a173eb804f4bcf6bfe889417",707229450.834442
"9b3677d498c2ccf69c756ec7",715172410.044274
"f8c787390e4c6d2e99fc7c3d",720120861.983235
"a188aa896d1b4520ccd6b65f",683997579.792757
"9fa39c9eb4b10a20dda6c3c2",695846449.114121
"7bc9022fa1eadbd9ab39acd9",640236141.812864
"46f0731f62232b32eb733dc3",732517512.218142
"b6767d1e329ff5e28c42f632",712022592.778405
"abde4b06769fcb1d5577fa7f",726443586.366428
"1496d159d31717ce254f67a7",615340498.079027
"1470749d0d2551a93827e441",762157570.676544
"3ac517f74dbf8cdc8feadfe8",687367771.718292
"fc6616c62030a53d2aa46b12",837950965.520377
"8497f34947cb4c0ff18a0eaa",729094601.215372
"3b2936127f5a4684a1d3de22",686783767.578686
"dab58562904cd13a93d913e1",702627782.127285
"69d1e47b6bdc57512f1838a5",644566994.949361
"23c7f9a0534a4ae6a24e38a6",698667842.490173
"640e9fe41fb79ecba89d8951",763223203.609718
"31f6a25d56f3bb36386d07ae",703365602.782173
"bfb30ae71cdca27f5a5494c6",665721453.999219
"baacf0dbd690644d74f3a929",620292582.080247
"cdcb874d2e62220d12230632",662905735.866658
"1421bdbd9cf7572b799b732c",689505017.816397
"ee9e5adab1455d38edfcaa6e",758678228.705621
"1fae43a9450fae02919962b9",886672772.264671
"5f9ee280509afd55d24f39b7",712022592.778405
"82902f2082dd405ab538ff58",664810735.566885
"eae52c81f779a61f57cb5b58",689591176.224786
"4ec0aee1b202642d2739068b",741953220.023537
"f4c6c3210a3c2eb935c6d5bb",716430752.487707
"14a14706d405569501327924",605336394.904444
"146a5a4f3d111dc7b955ce42",703727980.308829
"99bdce7cdea643b0442976f5",705779254.122034
"733c7cdfd50db77066a67140",703336117.900617
"de328410e22767c66d919423",741961999.951343
"d0116b53467b3081664fb268",769841609.547607
"dc722ea5c4d62773f9fb6bbc",694283067.17797
"e84605e3aadd50b064c8eac3",674692020.529531
"31a3719e57ab1425e7267fad",715094884.699974
"34993717af3f861b9735df6e",580060345.823946
"543822711986a454cfd764e3",687820800.274716
"5bbc4ff9cc3ddacb39469e27",765890520.446408
"d7ced905983af0800c19b7fe",674692020.529531
"02d5bac2567ee9e19041ad42",697647601.477799
"f4897a8a0a911a2acfb8e8c7",707229450.834442
"4ba19ab08d1fe7f72d0dd37a",677343457.056881
"b7c07f8afe037d55bddb8e41",692860204.501082
"40b20b5a3a986802d64f7675",650631999.439774
"01fb5931cb55f5308382818e",724802450.062563
"7cd0c7174b957df1f004fc88",665721453.999219
"ca13bacbf6dc8d1b09fe4c67",769592457.079433
"0ed0dc77661be57aab63bc83",688423468.679448
"d03558acc19951a882bd568b",640225971.255831
"b8cca0d70fb46f3a31473e98",883919239.950558
"f665a58fa8eda69547c1a159",731287354.890221
"8aa5ae4637ba83e672cd3ab9",668889428.086447
"a6da1996f66e545041d920d6",703057599.429306
"b828609eff041a68fa243a12",725501616.524858
"3f39a260b81dd7de1dff2b31",683168874.057234
"40fd167916ff071afdc44792",744804558.067146
"6ca31945172976c3a11732c6",682030731.925031
"1437d1f1601d26a3dca7594f",740071122.211471
"ebab054e5f256bf4e382002a",715172410.044274
"0838d0df248d723da4e25ea9",718673176.334157
"7a134e45b9ebe710c6c6efe6",669095379.563887
"6e9c7f27d6b89c5f9696fae6",731763206.553923
"bd12c705950c46e679c34bf6",727064479.670931
"fa2c1092f17ce021964f8953",627575775.480968
"e3202b635974f7a3367c0ff9",738605377.136051
"49bdf0f970af03d83a57dcff",674692020.529531
"91af29fa680d8033188ffc39",734325551.507035
"cb626b981c0997d254388e76",649946269.774863
"155a8e4186d1626fdda4d0ee",793757418.057349
"d337476c2cfa780518523a6b",787118787.59217
"7c3ea8523ece273991a190da",699343017.625683
"674c02227165e1c7189c54e4",622174233.243296
"17056748001fd65cb961b384",643581265.996113
"f56bca5bebfc765162c8cae0",664076841.394013
"5f4b0ec9c7452b888b33c3e8",720418816.199221
"13dbc077e552640736267a49",636383961.21166
"cb645955c851790e83e696a7",656770631.360893
"649cca8c83352caf7442f20a",698399199.800593
"fc8836e71725949c5f3fa7f7",707229450.834442
"4f431d80287051ca323f2c08",696314276.784275
"42defcc69fa22e4c858f3c24",656770631.360893
"291a2f9022933c9d81311e81",656770631.360893
"d48a061a2040d851937413aa",720418816.199221
"55d2ad80322427ee3426dceb",695103014.683447
"8c41bfacbc1a6ab831b26fa8",656770631.360893
"c7214222fefdd8d2ad7f8f8f",721568981.640244
"b3d9a095c9c73004643c9e78",656770631.360893
"d49aeae19e13909e75dda2b6",720418816.199221
"dd10dcc52d2549df85f2a8ec",688039493.906473
"6732b448d2e4f32679f235ad",785091311.61303
"f08a5c2992cfee4c0910f68c",656770631.360893
"e3a62f080c25f404ca995e06",720418816.199221
"7634d584c3042533942e2dc0",634816908.967821
"ae58dee872922a9c678dbfcc",779682521.320201
"5ec01e911785dbd5b49b166c",617086782.840147
"9bc12d9c9ad95064412c3413",697797993.57605
"7acdaa0cee1ee62e15f4490b",708491445.122114
"d76d5b14d0acc5295b8057e2",734536960.787877
"32f3364ac1fabdd13db1cfe5",656413907.723547
"8cab957b322f1aba06bae4ad",736028999.731629
"e3dc8b417819e9afe3fc7d0d",685017172.768802
"c71fbecd8f7310c201adbf40",689144381.968791
"54c9bffcdc46819f67e4b3d1",629347654.14943
"4d94a2295f612b96264a0db8",580060345.823946
"874f4a836cb74be301e068cd",755582498.271141
"a18925f908acda4171bfbe36",597815981.940477
"a587c7419568288d68c46feb",840443930.638366
"19994da77ce4f2db3efe6660",676541246.413304
"9c4dece6127f1f3f3bc1e0f7",597815981.940477
"09c28a830f8093802384071c",759161014.795718
"5766f7cfab59c920081e3046",597815981.940477
"964b7d9de17c1ce396fb83fd",736590815.501219
"44f77a86369d6607753adc09",750296530.532937
"7f25471be85adf0baeb8ebbc",748202671.85385
"6859481703fb0cb34c1e564d",777865631.095674
"7ba0c14dce0cb09ef5735d9f",751698413.136945
"62cd6a29e98a5b7a5ad38050",751698413.136945
"9c6d7e6260e4fe83d43706d4",630183814.451015
"5dbcb55dbba823dc31b041f6",732369820.082475
"85abc5c0353c5b678f087824",668889428.086447
"56dd1bc39664f8e9f316851b",738525390.561605
"b23341faa7307d9d6009c6d8",602893053.742854
"2af941adae2e8dfd66542055",665514924.910536
"268f887f25d416dcd3c0c9c2",703421930.937207
"9ddc7272fe43f07035d3da63",725108748.24637
"4002635ca8b087877ad22d5b",832259494.673671
"b515b1caa608ff42574e5a06",653590769.785416
"710542343cece039a279dbee",654732843.207894
"187a143dbd6d4bd81d6d9c32",716208726.301926
"26db92c003c8e67d92d88aaf",641400254.249049
"641ac8f4f60ae2b9cf6add93",690005771.408989
"784714647351cb6745c867b1",654732843.207894
"5fcf1e2ab4edf13ec844decf",770432713.979111
"2575d932e98c421bbb38b267",718504376.55753
"af9d2f5f62bf74a7fa9c74f4",680288848.967872
"4db8d529af9f718e6d81a85d",649946269.774863
"9a3368605e5f563e29182f3b",709297147.760991
"5ff696d8369101b6dc60e2ed",780797547.746329
"95ade3ab8dc04237acd6441a",727685219.142525
"607ed21e896eb5ffb50d5ead",727944487.320679
"40d9a852bbed67a6036c6d8b",726346676.162577
"97badba651a94721af5df3f0",699172774.956565
"b2f089146c30929c4836f0fb",745691180.047528
"936307e2f478c3ff7b9652e3",724929324.10892
"b6d5cb459999de084965e993",674692020.529531
"aeb66f808982c6308d891f55",655292203.132827
"cf8418c60f4e54dfa09b1e6e",574507862.330259
"1dcf71e8fbfef2c6534576df",699172774.956565
"c78b16f05ef58855da0d4f2f",691710372.5958
"19ecf1fc86396ada203c2a19",734095009.52774
"985fc7ab5aabf1831ce3d298",653765680.250838
"8aaeae6bcfcee5ad928ce28d",685778256.627852
"1a93cae134c79a43b13ce656",738605377.136051
"ffad647e8ee35eaea6378fb6",703421930.937207
"c21a3eaa136ef8a912ce7b74",610407145.328249
"fabe0f299a4e4bc6f51d54b9",586674965.126467
"5af99278b1091dca9b0b0332",698399199.800593
"3f0c845deec1c24472a35efd",636307928.729536
"c10f25fd39dd36287a6cde73",707229450.834442
"f37d31c512866b575780c4b7",713216678.619713
"5d34f871e5a5cb3a655a0b13",696314276.784275
"95bb852a958d7b16fd676e3c",785091311.61303
"24857a7a80d5f13a52eeb054",666324348.476741
"f9796e9d13fe1becef435e54",601696896.461894
"1c2739878e452a340a4e8972",711760006.282902
"698f3f1929a2dbbc69865b65",768984054.2977
"bc230105784ca8640e499ca2",683168874.057234
"622fdba953206a65224f2c82",627444473.888452
"6765fc17d98c08142d3d7757",737736293.995924
"6f35fcba4ffd6a58bce85892",680536090.189652
"d8654c08e95b39e3b4891cd9",673296164.143932
"33305df46dc2186c7e3f727e",664076841.394013
"0cec193a20d720af010383b1",718673176.334157
"734efe04fa6b326ae1d072e8",690362739.449576
"69190139558b2ef3eface18d",764487344.259578
"bb084299ad23f245d7cc5b69",699227655.006442
"d4c7b3372d70b898b167b92a",703421930.937207
"4a119b1bbf04b4bd6051c5b1",732369820.082475
"f844345b6224bc76bc3c6f91",692504479.922652
"052505ca8210e5e651fc0b63",559112594.607854
"5731cdf8cac0b8371d786c90",731287354.890221
"594d8d78af90086bf8cdf09c",761084904.659806
"fcaddcc78938f3a234dd2d3f",665324221.710058
"1574958978c9b5d23d9521b5",633166805.923267
"55902baa0ece72e2e8c869d6",703506158.811635
"46161effff173111bb6c3a32",677359423.427617
"b3fcd9cbfd485e4e1da6c89c",683987452.58174
"213ddc1761cd6b018349786a",638660727.510602
"be3b1df5f008636e14bec3fe",785365022.053396
"dd27922be5b6f730f8b4e058",586193298.122648
"cd2aeb1b2649ef421102def7",651913743.932767
"a226b4af016a772dc7e39ac8",679181184.017586
"dcef5b332fd31d0ed8d754f3",712439886.046546
"481492907baba4574d4a6f35",738605377.136051
"10e5e54ab66b58b3f41ec381",732011747.440408
"d48866a153ea0fd23a858cd6",789095092.537417
"d273a2075d28e343a657d9de",689818214.939876
"90a711f776d53cf654614649",736965090.673104
"f87c76eb5071c5b309e3ac3a",678888264.790881
"74df03749e60c216a3e1292f",666285541.575256
"03a84af05df0f577e09d60c1",686972904.193362
"78682041182f01ee4db04e8e",727064479.670931
"25c76b5a1da0c2d8158b3732",620065399.02344
"af8f09175265e1546200ff86",724886062.778526
"c8d4ffb290aa9cea002e8d67",598705860.605651
"cb89ad8156c3428ac80a4db3",588472889.711272
"7602cb1e6fef087d8ee81aac",700834335.377256
"00c75d59ed4777481a50cbd3",662223953.160692
"fd36cffb856c2a14982a5fa9",726316174.989573
"06ccfa37fa6b011ac38422de",677031238.034252
"257b533b6a66b40d0f097c55",760856942.154068
"736eef4bb36681acbcc3c41b",632343798.589227
"e1a4437b17f7bec650d8cd97",701462514.344418
"ecabfcb8ce9bb47ec3089c7e",701462514.344418
"a5a46af0c9fb5c0a03855660",697544545.678406
"920b50f4355cd2674ceee068",680747037.470306
"410e5af026805ec8088f2e71",744214634.13986
"efa0c01632d13ab59f629ab1",690446115.505366
"5965d19a68a8414b0419bc68",636095263.802613
"64955a117f2d9264eb59fa82",744196155.285413
"8cd46b5c9cbd056d3712f155",768984054.2977
"65f736c3fee3d14c31a57d1f",762351462.100569
"66e9c614882d58c022de7a2c",731287354.890221
"8c787c1e6161b18601e6d7de",651887816.313502
"29a115ba5b198689fce5f93b",665895598.385147
"de8ee990e70c8e5ad167dc89",751015956.55662
"0b65098a19c2fc1caa6577ed",738605377.136051
"70ea0403b722a1dae1ff9b18",703421930.937207
"5c77e242474e477513b60ad8",738900080.406821
"1655a92b20740a11a5889519",781614925.345788
"1709b1446b20b21482dd2d36",785091311.61303
"e5dba7fa0cfb81488b0c331e",701528275.977286
"d09dc3a3270073e5f1cb353c",732369820.082475
"368e740cb71b9175fe5b7b6a",664076841.394013
"b8a8ad4c0215077d3e5aa472",713360405.046816
"1f4a78e094987ce29f054fb8",742436170.997023
"aae3a99ac764b8e9bfc562cf",730301326.656444
"a63ecc5539e8725af4128cb5",683051720.025309
"a29e18f37ded2e901181d7d2",698623648.353803
"14ead7469d05e5eacce6a575",604595156.878217
"1cbf39c44f6b0fdbf9554845",612920090.997438
"9012294b64280c565a88a1d8",709009554.356145
